project,versionId,versionIndex,versionDate,ATDI,ATDI_WEIGHTED,AffectedClassesRatio,AffectedComponentType,AffectedConstructType,AffectedElements,AffectsIndexList,AfferentAffectedRatio,CentralComponent,EfferentAffectedRatio,InstabilityGap,LOCDensity,MeanContTreeDepth,MeanContTreeDistance,NumberOfEdges,PageRankWeighted,PageRankWeightedRanking,Severity,Shape,Size,SmellExtent,SmellExtentByWeight,StDContTreeDepth,StDContTreeDistance,Strength,TotalNumberOfChanges,smellType,vertexId,vertexLabel
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,20.310011947237776,4.432007957794027,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.codegen.ParserFactory, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.model.LL1PlusBlockSingleAlt, org.antlr.v4.codegen.CodeGenerator]",4164;4104;4857;4891;6698;982,0.0,,0.0,0.0,0.0,4.166666666666667,1.6,12,9.068455357326143E-6,1,4.432007957794027,CIRCLE,6,21,1,0.37267799624996495,0.6110100926607787,0.0,0,cyclicDep,31825,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,20.310011947237776,4.432007957794027,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.codegen.ParserFactory, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.model.LL1StarBlockSingleAlt, org.antlr.v4.codegen.CodeGenerator]",4165;4104;4857;4891;6698;1003,0.0,,0.0,0.0,0.0,4.166666666666667,1.6,12,9.068455357326143E-6,1,4.432007957794027,CIRCLE,6,21,1,0.37267799624996495,0.6110100926607787,0.0,0,cyclicDep,31835,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,7.484919735397882,3.742459867698941,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.codegen.model.MatchSet, org.antlr.v4.codegen.model.MatchNotSet, org.antlr.v4.codegen.ParserFactory, org.antlr.v4.codegen.CodeGenerator]",1265;4173;4104;1158,0.0,,0.0,0.0,0.0,4.5,1.3333333333333333,6,4.633420974987696E-6,1,3.742459867698941,CIRCLE,4,4,1,0.5,0.9428090415820634,0.0,0,cyclicDep,31845,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,10.177231574831941,4.154837392079989,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.codegen.model.MatchSet, org.antlr.v4.codegen.model.MatchNotSet, org.antlr.v4.codegen.ParserFactory, org.antlr.v4.codegen.model.MatchToken, org.antlr.v4.codegen.CodeGenerator]",1168;1265;4173;4104;1477,0.0,,0.0,0.0,0.0,4.6,1.2,9,3.982888043628427E-6,1,4.154837392079989,CIRCLE,5,6,1,0.4898979485566356,0.9797958971132713,0.0,0,cyclicDep,31853,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,23.600530522293088,4.921050793292053,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.codegen.model.MatchSet, org.antlr.v4.codegen.model.MatchNotSet, org.antlr.v4.codegen.ParserFactory, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.model.MatchToken, org.antlr.v4.codegen.CodeGenerator]",1168;1265;4173;4104;4857;4891;6698;1485,0.0,,0.0,0.0,0.0,4.375,1.5714285714285714,18,7.133009387545145E-6,1,4.921050793292053,CIRCLE,8,23,1,0.4841229182759271,0.7284313590846836,0.0,0,cyclicDep,31862,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,9.402203720499232,3.5536989743438876,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.codegen.ParserFactory, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.codegen.model.SemPred]",4168;4104;1114,0.0,,0.0,0.0,0.0,4.333333333333333,1.3333333333333333,4,5.753699087245941E-6,1,3.5536989743438876,CIRCLE,3,7,1,0.4714045207910317,0.9428090415820634,0.0,0,cyclicDep,31874,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,21.35368918536342,4.187802993975512,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.codegen.ParserFactory, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.CodeGenerator]",4104;4857;4891;6698;4148,0.0,,0.0,0.0,0.0,4.0,1.4,10,1.0683821162749254E-5,1,4.187802993975512,CIRCLE,5,26,1,0.0,0.66332495807108,0.0,0,cyclicDep,31881,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,14.993463246092727,2.4989105410154546,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.CodeGenerator]",4857;4891;6698;4108,0.0,,0.0,0.0,0.0,4.0,1.6666666666666667,7,1.2806193492906562E-5,1,2.4989105410154546,CIRCLE,4,36,1,0.0,0.4714045207910317,0.0,0,cyclicDep,31890,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,12.560869211479025,3.046458265205696,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer]",4891;6698;4847,0.0,,0.0,0.0,0.0,4.0,2.0,5,1.2383211627406344E-5,1,3.046458265205696,CIRCLE,3,17,1,0.0,0.0,0.0,0,cyclicDep,31898,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,22.11413718724405,4.611116357975961,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.analysis.AnalysisPipeline, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.parse.ScopeParser, org.antlr.v4.analysis.LeftRecursionDetector, org.antlr.v4.Tool]",4933;6698;4808;4822;6492;78,0.0,,0.0,0.0,0.0,3.8333333333333335,2.0,14,1.0888348014204533E-5,1,4.611116357975961,CIRCLE,6,23,1,0.3726779962499649,0.0,0.0,0,cyclicDep,31905,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,13.00229916846563,3.0646713043460854,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.parse.ScopeParser]",4933;6698;87,0.0,,0.0,0.0,0.0,4.0,2.0,4,1.2437246575308534E-5,1,3.0646713043460854,CIRCLE,3,18,1,0.0,0.0,0.0,0,cyclicDep,31915,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,24.399734299172557,4.611116357975961,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.analysis.AnalysisPipeline, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.parse.ToolANTLRParser, org.antlr.v4.analysis.LeftRecursionDetector, org.antlr.v4.Tool]",4923;6698;4808;4822;6492;179,0.0,,0.0,0.0,0.0,3.8333333333333335,2.0,14,1.0955646892344764E-5,1,4.611116357975961,CIRCLE,6,28,1,0.3726779962499649,0.0,0.0,0,cyclicDep,31922,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,40.462381827360325,6.521103291130036,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.analysis.AnalysisPipeline, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.analysis.LeftRecursionDetector, org.antlr.v4.semantics.BasicSemanticChecks, org.antlr.v4.Tool]",4901;6698;4808;4822;6492;7408,0.0,,0.0,0.0,0.0,3.8333333333333335,2.0,14,1.0863834493583551E-5,1,4.611116357975961,CIRCLE,6,77,2,0.3726779962499649,0.0,0.0,0,cyclicDep,31932,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,25.28625537399618,6.42271528771353,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.analysis.AnalysisPipeline, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.analysis.LeftRecursionDetector, org.antlr.v4.semantics.BasicSemanticChecks, org.antlr.v4.Tool, org.antlr.v4.semantics.RuleCollector]",7412;4901;6698;4808;4822;6492;7428,0.0,,0.0,0.0,0.0,3.857142857142857,2.0,18,9.477086180801691E-6,1,4.541545533572744,CIRCLE,7,31,2,0.3499271061118826,0.0,0.0,0,cyclicDep,31942,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,10.917607321485576,3.369246766551772,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.semantics.BasicSemanticChecks, org.antlr.v4.semantics.RuleCollector]",7412;4901;6698;7429,0.0,,0.0,0.0,0.0,4.0,2.0,7,9.58031372657756E-6,1,2.3824172361196063,CIRCLE,4,21,2,0.0,0.0,0.0,0,cyclicDep,31953,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,35.60826276999645,4.334099722821877,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.semantics.BasicSemanticChecks]",4901;6698;7409,0.0,,0.0,0.0,0.0,4.0,2.0,4,1.2388219534066574E-5,1,3.0646713043460854,CIRCLE,3,135,2,0.0,0.0,0.0,0,cyclicDep,31961,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,25.256124445445003,4.611116357975961,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.analysis.AnalysisPipeline, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.tool.GrammarTransformPipeline, org.antlr.v4.analysis.LeftRecursionDetector, org.antlr.v4.Tool]",4887;6698;4808;4822;6492;6661,0.0,,0.0,0.0,0.0,3.8333333333333335,2.0,16,1.0955646892344764E-5,1,4.611116357975961,CIRCLE,6,30,1,0.3726779962499649,0.0,0.0,0,cyclicDep,31974,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,12.379403093360931,3.369246766551772,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.tool.GrammarTransformPipeline, org.antlr.v4.parse.GrammarToken]",6665;4887;6698;189,0.0,,0.0,0.0,0.0,4.0,2.0,7,9.690636205211064E-6,1,2.3824172361196063,CIRCLE,4,27,2,0.0,0.0,0.0,0,cyclicDep,31990,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30.767720293958895,3.046458265205696,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.tool.GrammarTransformPipeline]",4887;6698;6662,0.0,,0.0,0.0,0.0,4.0,2.0,5,1.2571844331588993E-5,1,3.046458265205696,CIRCLE,3,102,1,0.0,0.0,0.0,0,cyclicDep,31998,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,24.593887080260604,4.417192517062603,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.automata.ParserATNFactory, org.antlr.v4.analysis.AnalysisPipeline, org.antlr.v4.analysis.LeftRecursionDetector, org.antlr.v4.Tool]",6738;4808;4822;6492;5302,0.0,,0.0,0.0,0.0,3.8,2.0,12,1.2963868856880133E-5,1,4.417192517062603,CIRCLE,5,31,1,0.39999999999999997,0.0,0.0,0,cyclicDep,32005,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,20.621539257191007,4.611116357975961,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.automata.ParserATNFactory, org.antlr.v4.analysis.AnalysisPipeline, org.antlr.v4.analysis.LeftRecursionDetector, org.antlr.v4.Tool, org.antlr.v4.automata.ATNOptimizer]",5277;6738;4808;4822;6492;5141,0.0,,0.0,0.0,0.0,3.8333333333333335,2.0,15,1.0975981210763077E-5,1,4.611116357975961,CIRCLE,6,20,1,0.3726779962499649,0.0,0.0,0,cyclicDep,32014,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,10.616332815251603,3.0646713043460854,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.automata.ParserATNFactory, org.antlr.v4.automata.ATNOptimizer]",5277;6738;5142,0.0,,0.0,0.0,0.0,4.0,2.0,4,1.2612512968425623E-5,1,3.0646713043460854,CIRCLE,3,12,1,0.0,0.0,0.0,0,cyclicDep,32024,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,21.092631287037655,6.359667620037728,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.automata.ParserATNFactory, org.antlr.v4.analysis.AnalysisPipeline, org.antlr.v4.semantics.ActionSniffer, org.antlr.v4.analysis.LeftRecursionDetector, org.antlr.v4.Tool, org.antlr.v4.semantics.UseDefAnalyzer]",7451;5296;6738;4808;4822;6492;7569,0.0,,0.0,0.0,0.0,3.857142857142857,2.0,17,9.564385200604885E-6,1,4.496964100221189,CIRCLE,7,22,2,0.3499271061118826,0.0,0.0,0,cyclicDep,32031,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,7.90158406628428,2.3824172361196063,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.automata.ParserATNFactory, org.antlr.v4.semantics.ActionSniffer, org.antlr.v4.semantics.UseDefAnalyzer]",7451;5296;6738;7570,0.0,,0.0,0.0,0.0,4.0,2.0,6,9.733087011233149E-6,1,2.3824172361196063,CIRCLE,4,11,1,0.0,0.0,0.0,0,cyclicDep,32042,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,11.049829530262915,3.0646713043460854,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.automata.ParserATNFactory, org.antlr.v4.semantics.UseDefAnalyzer]",5296;6738;7444,0.0,,0.0,0.0,0.0,4.0,2.0,4,1.2625716871460417E-5,1,3.0646713043460854,CIRCLE,3,13,1,0.0,0.0,0.0,0,cyclicDep,32050,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28.283832467410566,4.417192517062603,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.analysis.AnalysisPipeline, org.antlr.v4.analysis.LeftRecursionDetector, org.antlr.v4.parse.TokenVocabParser, org.antlr.v4.Tool]",6684;4808;4822;6492;42,0.0,,0.0,0.0,0.0,3.8,2.0,11,1.2759576780847705E-5,1,4.417192517062603,CIRCLE,5,41,1,0.39999999999999997,0.0,0.0,0,cyclicDep,32063,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,11.966794641895783,7.834106038925627,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.automata.RangeBorderCharactersData, org.antlr.v4.automata.LexerATNFactory, org.antlr.v4.Tool]",4975;6495;4960,0.0,,0.0,0.0,0.0,3.6666666666666665,2.0,4,9.409019836452467E-6,1,2.611368679641876,CIRCLE,3,21,9,0.4714045207910317,0.0,0.0,0,cyclicDep,32090,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,6.909032107835502,2.611368679641876,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.semantics.AttributeChecks, org.antlr.v4.semantics.SemanticPipeline, org.antlr.v4.Tool]",7484;6494;7512,0.0,,0.0,0.0,0.0,3.6666666666666665,2.0,4,9.364055287104314E-6,1,2.611368679641876,CIRCLE,3,7,1,0.4714045207910317,0.0,0.0,0,cyclicDep,32115,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,10.113787407060636,3.693033003105863,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.semantics.SemanticPipeline, org.antlr.v4.Tool, org.antlr.v4.semantics.SymbolChecks]",7494;6494;7530,0.0,,0.0,0.0,0.0,3.6666666666666665,2.0,4,9.364055287104314E-6,1,2.611368679641876,CIRCLE,3,15,2,0.4714045207910317,0.0,0.0,0,cyclicDep,32122,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,9.082436944178978,4.6901502703712215,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.semantics.SemanticPipeline, org.antlr.v4.Tool, org.antlr.v4.semantics.SymbolChecks, org.antlr.v4.semantics.SymbolCollector]",7534;7494;6494;7551,0.0,,0.0,0.0,0.0,3.75,2.0,7,7.293138521138126E-6,1,2.3450751351856107,CIRCLE,4,15,4,0.4330127018922193,0.0,0.0,0,cyclicDep,32129,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,11.380392902103843,3.28523645275668,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.ParserFile, org.antlr.v4.codegen.model.Parser]",1334;1340;4052;4062;929;931,0.0,,0.0,0.0,0.0,4.666666666666667,1.3333333333333333,6,1.60590956590064E-5,1,3.28523645275668,CLIQUE,3,12,1,0.4714045207910317,0.9428090415820634,0.0,0,cyclicDep,32149,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,15.755440541666543,3.28523645275668,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.model.Lexer, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.LexerFile]",501;503;600;604;4067;4059,0.0,,0.0,0.0,0.0,4.666666666666667,1.3333333333333333,6,1.597303086361292E-5,1,3.28523645275668,CLIQUE,3,23,1,0.4714045207910317,0.9428090415820634,0.0,0,cyclicDep,32156,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,193.90924507103202,35.64122808384859,0.0,CONTAINER,PACKAGE,"[org.antlr.v4.runtime, org.antlr.v4.runtime.misc, org.antlr.v4.runtime.atn]",10266;10238;10322;10221;10371;10302,0.0,,0.0,0.0,0.0,4.666666666666667,1.0,6,0.00393666408144383,1,6.024467111762826,CLIQUE,3,1036,35,0.4714045207910317,0.816496580927726,0.0,0,cyclicDep,32163,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,173.9809360818413,17.039766191051317,0.0,CONTAINER,PACKAGE,"[org.antlr.v4.runtime, org.antlr.v4.runtime.dfa, org.antlr.v4.runtime.atn]",10266;10332;10245;10221;10370;10278,0.0,,0.0,0.0,0.0,4.666666666666667,1.3333333333333333,6,0.003370602652268825,1,6.024467111762826,CLIQUE,3,834,8,0.4714045207910317,0.9428090415820634,0.0,0,cyclicDep,32170,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,50.20162589134161,4.1690181115844,0.0,CONTAINER,PACKAGE,"[org.antlr.v4.analysis, org.antlr.v4, org.antlr.v4.codegen]",10338;10360;10256;10418;10355;10349,0.0,,0.0,0.0,0.0,3.6666666666666665,1.0,6,3.751133799333626E-4,1,4.1690181115844,CLIQUE,3,145,1,0.4714045207910317,0.816496580927726,0.0,0,cyclicDep,32177,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,47.31828950760961,6.108764907799773,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.runtime.ANTLRErrorStrategy, org.antlr.v4.runtime.Parser, org.antlr.v4.runtime.DefaultErrorStrategy, org.antlr.v4.runtime.RuleContext, org.antlr.v4.runtime.ANTLRErrorListener]",5666;6116;5624;6106;5629;5721;5565;5669,0.0,,0.0,0.0,0.0,4.0,0.0,10,6.887833178103015E-6,1,4.319549090979634,STAR,5,120,2,0.0,0.0,0.0,0,cyclicDep,32184,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31.70808859475108,7.805991802465372,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.tool.ast.BlockAST, org.antlr.v4.tool.ast.PredAST, org.antlr.v4.tool.ast.RuleRefAST, org.antlr.v4.tool.ast.NotAST, org.antlr.v4.tool.ast.SetAST, org.antlr.v4.tool.ast.OptionalBlockAST, org.antlr.v4.tool.ast.PlusBlockAST, org.antlr.v4.tool.ast.GrammarRootAST, org.antlr.v4.tool.ast.GrammarASTVisitor, org.antlr.v4.tool.ast.TerminalAST, org.antlr.v4.tool.ast.StarBlockAST, org.antlr.v4.tool.ast.RangeAST]",7087;7066;7228;7188;7140;7218;7043;7168;7158;7082;7041;7202;7073;7064;7055;7238;7075;7053;7057;7106;7046;7208,0.0,,0.0,0.0,0.0,5.0,4.0,22,5.763241579251062E-6,1,5.519669737409865,STAR,12,33,2,0.0,0.0,0.0,0,cyclicDep,32193,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,14.094570445515268,2.3824172361196063,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.tool.GrammarTransformPipeline]",4893;4887;6668;4891;6698;4872,0.0,,0.0,0.0,0.0,4.0,2.0,8,9.699690258981307E-6,1,2.3824172361196063,STAR,4,35,1,0.0,0.0,0.0,0,cyclicDep,32209,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,56.96988828746534,9.494981381244223,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.BuildDependencyGenerator, org.antlr.v4.analysis.AnalysisPipeline, org.antlr.v4.semantics.SemanticPipeline, org.antlr.v4.parse.ToolANTLRLexer, org.antlr.v4.codegen.CodeGenPipeline, org.antlr.v4.automata.LexerATNFactory, org.antlr.v4.Tool, org.antlr.v4.tool.DefaultToolListener]",6520;6494;6507;6864;6821;7462;6495;6517;6491;4815;106;4981;6492;4083,0.0,,0.0,0.0,0.0,3.875,1.8928571428571428,15,4.673479640861177E-6,1,4.7474906906221115,STAR,8,144,4,0.33071891388307384,0.4087686836521285,0.0,0,cyclicDep,32217,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,39.28504160410527,4.187799506027601,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.atn.WildcardTransition, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.RangeTransition, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.atn.ActionTransition, org.antlr.v4.runtime.atn.Transition]",7873;8140;8143;8194;8132;8112;8139;8207;8196;8015;7870;8110;8137;8012,0.0,,0.0,0.0,0.0,5.0,2.0,14,1.808304426996579E-5,1,4.187799506027601,STAR,6,88,1,0.0,0.0,0.0,0,cyclicDep,32229,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,8.851044073676391,2.08621109502586,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.ProxyErrorListener, org.antlr.v4.runtime.RecognitionException, org.antlr.v4.runtime.Recognizer, org.antlr.v4.runtime.ConsoleErrorListener]",5926;5904;5752;5930;5929;5994,0.0,,0.0,0.0,0.0,4.0,0.0,8,5.560759071185012E-6,1,2.08621109502586,STAR,4,18,1,0.0,0.0,0.0,0,cyclicDep,32239,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,39.10621457429281,3.910621457429281,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.automata.ParserATNFactory, org.antlr.v4.tool.GrammarParserInterpreter, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.parse.TokenVocabParser]",6738;5229;4893;50;6698;6919;6684;6737,0.0,,0.0,0.0,0.0,4.0,2.0,9,8.43082190926563E-6,1,3.910621457429281,STAR,5,100,1,0.0,0.0,0.0,0,cyclicDep,32247,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31.80100128391303,4.6386527819025085,0.0,CONTAINER,PACKAGE,"[org.antlr.v4.tool.ast, org.antlr.v4.parse, org.antlr.v4.misc]",10359;10394;10377;10426,0.0,,0.0,0.0,0.0,4.333333333333333,3.3333333333333335,4,3.513365168095067E-4,1,4.6386527819025085,CHAIN,3,47,1,0.4714045207910317,0.9428090415820634,0.0,0,cyclicDep,32256,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,35.25950623836159,4.3734034980217205,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.atn.PredictionContext, org.antlr.v4.runtime.atn.ParserATNSimulator, org.antlr.v4.runtime.atn.ArrayPredictionContext]",8460;7990;8299;8456,0.0,,0.0,0.0,0.0,5.0,2.0,4,4.320843082246828E-6,1,3.092463270316126,CHAIN,3,130,2,0.0,0.0,0.0,0,cyclicDep,32263,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,36.794161489625296,7.904653896158871,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.codegen.DefaultOutputModelFactory, org.antlr.v4.codegen.ParserFactory, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.codegen.model.InvokeRule]",4152;717;4104;4160;4028;4101;3964;3991;646,0.0,,0.0,0.0,0.0,4.2,0.8,12,4.5428491407879786E-6,1,4.5637540547981486,CHAIN,5,65,3,0.39999999999999997,0.9797958971132713,0.0,0,cyclicDep,32270,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,7.574558099407714,5.725827720640821,0.0,UNIT,INTERFACE,"[org.antlr.v4.runtime.Token, org.antlr.v4.runtime.TokenSource, org.antlr.v4.runtime.TokenFactory]",5988;5941;5607;5987;5605,0.0,,0.0,0.0,0.0,4.0,0.0,5,2.2889820468140443E-5,1,2.8629138603204103,CHAIN,3,7,4,0.0,0.0,0.0,0,cyclicDep,32279,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,115.01598506174844,12.579259159485003,0.0,CONTAINER,PACKAGE,"[org.antlr.v4.runtime, org.antlr.v4.runtime.tree, org.antlr.v4.runtime.tree.pattern]",10232;10255;10277;10404;10401,0.0,,0.0,0.0,0.0,5.0,2.3333333333333335,5,0.002149047320039444,1,5.625615717439067,CHAIN,3,418,5,0.816496580927726,1.247219128924647,0.0,0,cyclicDep,32286,smell
