project,versionId,versionIndex,versionDate,edgeId,edgeLabel,from,fromId,to,toId
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28566,affects,cyclicDep,28563,org.antlr.v4.runtime.atn.AtomTransition,5073
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28567,affects,cyclicDep,28563,org.antlr.v4.runtime.atn.Transition,1781
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28568,affects,cyclicDep,28563,org.antlr.v4.runtime.atn.ATNState,332
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28579,affects,cyclicDep,28576,org.antlr.v4.runtime.Lexer,1867
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28580,affects,cyclicDep,28576,org.antlr.v4.runtime.misc.IntervalSet,476
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28581,affects,cyclicDep,28576,org.antlr.v4.runtime.atn.AtomTransition,5073
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28582,affects,cyclicDep,28576,org.antlr.v4.runtime.atn.Transition,1781
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28583,affects,cyclicDep,28576,org.antlr.v4.runtime.atn.ATNState,332
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28584,affects,cyclicDep,28576,org.antlr.v4.runtime.atn.ATNConfig,2304
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28585,affects,cyclicDep,28576,org.antlr.v4.runtime.atn.ATNConfigSet,2484
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28586,affects,cyclicDep,28576,org.antlr.v4.runtime.BaseErrorListener,2377
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28587,affects,cyclicDep,28576,org.antlr.v4.runtime.ConsoleErrorListener,5746
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28588,affects,cyclicDep,28576,org.antlr.v4.runtime.Recognizer,2456
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28589,affects,cyclicDep,28576,org.antlr.v4.runtime.RecognitionException,1831
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28590,affects,cyclicDep,28576,org.antlr.v4.runtime.ANTLRErrorListener,5660
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28595,affects,cyclicDep,28592,org.antlr.v4.runtime.CommonToken,3032
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28596,affects,cyclicDep,28592,org.antlr.v4.runtime.CommonTokenFactory,1979
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28597,affects,cyclicDep,28592,org.antlr.v4.runtime.Lexer,1867
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28598,affects,cyclicDep,28592,org.antlr.v4.runtime.misc.IntervalSet,476
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28599,affects,cyclicDep,28592,org.antlr.v4.runtime.atn.AtomTransition,5073
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28600,affects,cyclicDep,28592,org.antlr.v4.runtime.atn.Transition,1781
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28601,affects,cyclicDep,28592,org.antlr.v4.runtime.atn.ATNState,332
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28602,affects,cyclicDep,28592,org.antlr.v4.runtime.atn.ATNConfig,2304
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28603,affects,cyclicDep,28592,org.antlr.v4.runtime.atn.ATNConfigSet,2484
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28604,affects,cyclicDep,28592,org.antlr.v4.runtime.BaseErrorListener,2377
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28605,affects,cyclicDep,28592,org.antlr.v4.runtime.ConsoleErrorListener,5746
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28606,affects,cyclicDep,28592,org.antlr.v4.runtime.Recognizer,2456
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28617,affects,cyclicDep,28614,org.antlr.v4.runtime.LexerNoViableAltException,5809
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28618,affects,cyclicDep,28614,org.antlr.v4.runtime.Lexer,1867
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28619,affects,cyclicDep,28614,org.antlr.v4.runtime.misc.IntervalSet,476
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28620,affects,cyclicDep,28614,org.antlr.v4.runtime.atn.AtomTransition,5073
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28621,affects,cyclicDep,28614,org.antlr.v4.runtime.atn.Transition,1781
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28622,affects,cyclicDep,28614,org.antlr.v4.runtime.atn.ATNState,332
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28623,affects,cyclicDep,28614,org.antlr.v4.runtime.atn.ATNConfig,2304
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28624,affects,cyclicDep,28614,org.antlr.v4.runtime.atn.ATNConfigSet,2484
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28625,affects,cyclicDep,28614,org.antlr.v4.runtime.BaseErrorListener,2377
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28626,affects,cyclicDep,28614,org.antlr.v4.runtime.ConsoleErrorListener,5746
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28627,affects,cyclicDep,28614,org.antlr.v4.runtime.Recognizer,2456
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28628,affects,cyclicDep,28614,org.antlr.v4.runtime.RecognitionException,1831
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28633,affects,cyclicDep,28630,org.antlr.v4.runtime.LexerNoViableAltException,5809
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28634,affects,cyclicDep,28630,org.antlr.v4.runtime.Lexer,1867
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28635,affects,cyclicDep,28630,org.antlr.v4.runtime.misc.IntervalSet,476
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28636,affects,cyclicDep,28630,org.antlr.v4.runtime.atn.AtomTransition,5073
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28637,affects,cyclicDep,28630,org.antlr.v4.runtime.atn.Transition,1781
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28638,affects,cyclicDep,28630,org.antlr.v4.runtime.atn.ATNState,332
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28639,affects,cyclicDep,28630,org.antlr.v4.runtime.atn.ATNConfig,2304
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28640,affects,cyclicDep,28630,org.antlr.v4.runtime.atn.ATNConfigSet,2484
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28645,affects,cyclicDep,28642,org.antlr.v4.runtime.misc.Utils,2740
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28646,affects,cyclicDep,28642,org.antlr.v4.runtime.LexerNoViableAltException,5809
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28647,affects,cyclicDep,28642,org.antlr.v4.runtime.Lexer,1867
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28648,affects,cyclicDep,28642,org.antlr.v4.runtime.misc.IntervalSet,476
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28653,affects,cyclicDep,28650,org.antlr.v4.runtime.Lexer,1867
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28654,affects,cyclicDep,28650,org.antlr.v4.runtime.misc.IntervalSet,476
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,28655,affects,cyclicDep,28650,org.antlr.v4.runtime.atn.AtomTransition,5073
