project,versionId,versionIndex,versionDate,AbstractnessMetric,ChangeHasOccurred,ComponentType,FanIn,FanOut,InstabilityMetric,IsNested,LinesOfCode,NumberOfChildren,PageRank,TotalAmountOfChanges,constructType,filePathReal,filePathRelative,name,simpleName,vertexId,vertexLabel
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,4,2,0.0,false,5,0,8.948727447247533E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/chunk/ActionText.java,tool/src/org/antlr/v4/codegen/model/chunk/ActionText.java,org.antlr.v4.codegen.model.chunk.ActionText,ActionText,1079,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,3,7,0.0,false,141,0,6.488184330145717E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/parse/ScopeParser.java,tool/src/org/antlr/v4/parse/ScopeParser.java,org.antlr.v4.parse.ScopeParser,ScopeParser,55,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,INTERFACE,18,3,0.0,false,8,0,0.010062024554265614,0,INTERFACE,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/TokenSource.java,runtime/Java/src/org/antlr/v4/runtime/TokenSource.java,org.antlr.v4.runtime.TokenSource,TokenSource,2107,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,12,1,0.0,false,14,0,0.007657681898592085,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/tool/Attribute.java,tool/src/org/antlr/v4/tool/Attribute.java,org.antlr.v4.tool.Attribute,Attribute,61,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,INTERFACE,4,1,0.0,false,7,0,8.986804910714039E-4,0,INTERFACE,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/WritableToken.java,runtime/Java/src/org/antlr/v4/runtime/WritableToken.java,org.antlr.v4.runtime.WritableToken,WritableToken,3133,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,6,3,0.0,false,4,0,0.001054688678179903,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/atn/StarLoopbackState.java,runtime/Java/src/org/antlr/v4/runtime/atn/StarLoopbackState.java,org.antlr.v4.runtime.atn.StarLoopbackState,StarLoopbackState,5185,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,11,0.0,false,87,0,5.40606867393991E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathLexer.java,runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathLexer.java,org.antlr.v4.runtime.tree.xpath.XPathLexer,XPathLexer,6212,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,35,5,0.0,false,13,0,0.009051259617655558,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/tool/ast/ActionAST.java,tool/src/org/antlr/v4/tool/ast/ActionAST.java,org.antlr.v4.tool.ast.ActionAST,ActionAST,69,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,2,0.0,false,25,0,5.664485821042284E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/target/JavaTarget.java,tool/src/org/antlr/v4/codegen/target/JavaTarget.java,org.antlr.v4.codegen.target.JavaTarget,JavaTarget,1095,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,0,0.0,false,186,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool-testsuite/test/org/antlr/v4/test/tool/TestASTStructure.java,tool-testsuite/test/org/antlr/v4/test/tool/TestASTStructure.java,org.antlr.v4.test.tool.TestASTStructure,TestASTStructure,2119,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,INTERFACE,7,4,0.0,false,6,0,0.004610711166101915,0,INTERFACE,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/TokenFactory.java,runtime/Java/src/org/antlr/v4/runtime/TokenFactory.java,org.antlr.v4.runtime.TokenFactory,TokenFactory,3144,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,28,2,0.0,false,19,0,0.005393878887698587,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/misc/Pair.java,runtime/Java/src/org/antlr/v4/runtime/misc/Pair.java,org.antlr.v4.runtime.misc.Pair,Pair,79,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,4,2,0.0,false,3,0,6.115340322834868E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/atn/StarBlockStartState.java,runtime/Java/src/org/antlr/v4/runtime/atn/StarBlockStartState.java,org.antlr.v4.runtime.atn.StarBlockStartState,StarBlockStartState,5199,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,1,0.0,false,83,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool-testsuite/test/org/antlr/v4/test/tool/TestParserExec.java,tool-testsuite/test/org/antlr/v4/test/tool/TestParserExec.java,org.antlr.v4.test.tool.TestParserExec,TestParserExec,2128,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,11,0.0,false,31,0,5.166373180397158E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/SemPred.java,tool/src/org/antlr/v4/codegen/model/SemPred.java,org.antlr.v4.codegen.model.SemPred,SemPred,1108,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,12,3,0.0,false,9,0,0.0025367567558553716,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime-testsuite/test/org/antlr/v4/test/runtime/states/ExecutedState.java,runtime-testsuite/test/org/antlr/v4/test/runtime/states/ExecutedState.java,org.antlr.v4.test.runtime.states.ExecutedState,ExecutedState,2134,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,12,2,0.0,false,30,0,0.008461438589302737,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/tool/AttributeDict.java,tool/src/org/antlr/v4/tool/AttributeDict.java,org.antlr.v4.tool.AttributeDict,AttributeDict,88,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,1,0.0,false,201,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool-testsuite/test/org/antlr/v4/test/tool/TestLexerActions.java,tool-testsuite/test/org/antlr/v4/test/tool/TestLexerActions.java,org.antlr.v4.test.tool.TestLexerActions,TestLexerActions,3163,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,ABSTRACT_CLASS,7,2,0.0,false,2,0,0.0015659114472794129,0,ABSTRACT_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/atn/AbstractPredicateTransition.java,runtime/Java/src/org/antlr/v4/runtime/atn/AbstractPredicateTransition.java,org.antlr.v4.runtime.atn.AbstractPredicateTransition,AbstractPredicateTransition,1117,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,5,0.0,false,12,0,5.40606867393991E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathWildcardElement.java,runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathWildcardElement.java,org.antlr.v4.runtime.tree.xpath.XPathWildcardElement,XPathWildcardElement,6237,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,2,0.0,false,12,0,5.457936327338458E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/automata/ATNVisitor.java,tool/src/org/antlr/v4/automata/ATNVisitor.java,org.antlr.v4.automata.ATNVisitor,ATNVisitor,5214,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,8,0.0,false,121,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool-testsuite/test/org/antlr/v4/test/tool/TestUnbufferedTokenStream.java,tool-testsuite/test/org/antlr/v4/test/tool/TestUnbufferedTokenStream.java,org.antlr.v4.test.tool.TestUnbufferedTokenStream,TestUnbufferedTokenStream,2145,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,2,0.0,false,14,0,8.257846030929215E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/parse/ToolANTLRLexer.java,tool/src/org/antlr/v4/parse/ToolANTLRLexer.java,org.antlr.v4.parse.ToolANTLRLexer,ToolANTLRLexer,99,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,1,0.0,false,170,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool-testsuite/test/org/antlr/v4/test/tool/TestAttributeChecks.java,tool-testsuite/test/org/antlr/v4/test/tool/TestAttributeChecks.java,org.antlr.v4.test.tool.TestAttributeChecks,TestAttributeChecks,3173,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,3,0.0,false,9,0,5.40606867393991E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathRuleAnywhereElement.java,runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathRuleAnywhereElement.java,org.antlr.v4.runtime.tree.xpath.XPathRuleAnywhereElement,XPathRuleAnywhereElement,6246,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,6,0.0,false,98,0,5.495905463684898E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/UnbufferedTokenStream.java,runtime/Java/src/org/antlr/v4/runtime/UnbufferedTokenStream.java,org.antlr.v4.runtime.UnbufferedTokenStream,UnbufferedTokenStream,2156,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,INTERFACE,4,0,0.0,false,8,0,0.0014683987725405707,0,INTERFACE,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/parse/ActionSplitterListener.java,tool/src/org/antlr/v4/parse/ActionSplitterListener.java,org.antlr.v4.parse.ActionSplitterListener,ActionSplitterListener,110,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,2,0.0,false,22,0,5.187027051871734E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/misc/Triple.java,runtime/Java/src/org/antlr/v4/runtime/misc/Triple.java,org.antlr.v4.runtime.misc.Triple,Triple,5230,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,1,0.0,false,59,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool-testsuite/test/org/antlr/v4/test/tool/TestTopologicalSort.java,tool-testsuite/test/org/antlr/v4/test/tool/TestTopologicalSort.java,org.antlr.v4.test.tool.TestTopologicalSort,TestTopologicalSort,3183,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,3,0.0,false,8,0,5.40606867393991E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathLexerErrorListener.java,runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathLexerErrorListener.java,org.antlr.v4.runtime.tree.xpath.XPathLexerErrorListener,XPathLexerErrorListener,6256,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,4,0.0,false,12,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/Sync.java,tool/src/org/antlr/v4/codegen/model/Sync.java,org.antlr.v4.codegen.model.Sync,Sync,1137,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,3,1,0.0,false,33,0,0.001341497826912402,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/misc/Graph.java,tool/src/org/antlr/v4/misc/Graph.java,org.antlr.v4.misc.Graph,Graph,3189,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,0,0.0,false,1,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/parse/ResyncToEndOfRuleBlock.java,tool/src/org/antlr/v4/parse/ResyncToEndOfRuleBlock.java,org.antlr.v4.parse.ResyncToEndOfRuleBlock,ResyncToEndOfRuleBlock,119,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,6,4,0.0,false,13,0,0.0018986173816519848,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/atn/PrecedencePredicateTransition.java,runtime/Java/src/org/antlr/v4/runtime/atn/PrecedencePredicateTransition.java,org.antlr.v4.runtime.atn.PrecedencePredicateTransition,PrecedencePredicateTransition,5239,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,2,23,0.0,false,110,0,6.305281439574852E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool-testsuite/test/org/antlr/v4/test/tool/ToolTestUtils.java,tool-testsuite/test/org/antlr/v4/test/tool/ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,ToolTestUtils,2169,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,2,0,0.0,false,23,0,0.0010948783076906597,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/RuntimeMetaData.java,runtime/Java/src/org/antlr/v4/runtime/RuntimeMetaData.java,org.antlr.v4.runtime.RuntimeMetaData,RuntimeMetaData,4220,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,3,0.0,false,9,0,5.40606867393991E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathTokenAnywhereElement.java,runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathTokenAnywhereElement.java,org.antlr.v4.runtime.tree.xpath.XPathTokenAnywhereElement,XPathTokenAnywhereElement,6271,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,2,10,0.0,false,15,0,6.630176385089519E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/MatchSet.java,tool/src/org/antlr/v4/codegen/model/MatchSet.java,org.antlr.v4.codegen.model.MatchSet,MatchSet,1152,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,0,0.0,false,6,0,7.402451803851412E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/parse/v4ParserException.java,tool/src/org/antlr/v4/parse/v4ParserException.java,org.antlr.v4.parse.v4ParserException,v4ParserException,128,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,1,0.0,false,20,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool-testsuite/test/org/antlr/v4/test/tool/TestUnicodeEscapes.java,tool-testsuite/test/org/antlr/v4/test/tool/TestUnicodeEscapes.java,org.antlr.v4.test.tool.TestUnicodeEscapes,TestUnicodeEscapes,3200,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,6,0.0,false,30,0,6.375661959217457E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime-testsuite/test/org/antlr/v4/test/runtime/typescript/TsNodeRunner.java,runtime-testsuite/test/org/antlr/v4/test/runtime/typescript/TsNodeRunner.java,org.antlr.v4.test.runtime.typescript.TsNodeRunner,TsNodeRunner,7297,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,ENUM,12,10,0.0,false,78,0,0.0021079173629006643,0,ENUM,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/atn/PredictionMode.java,runtime/Java/src/org/antlr/v4/runtime/atn/PredictionMode.java,org.antlr.v4.runtime.atn.PredictionMode,PredictionMode,2182,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,2,0,0.0,false,23,0,0.0011881819790899029,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/UnicodeEscapes.java,tool/src/org/antlr/v4/codegen/UnicodeEscapes.java,org.antlr.v4.codegen.UnicodeEscapes,UnicodeEscapes,3206,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,8,4,0.0,false,15,0,0.001994767406693274,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/atn/PredicateTransition.java,runtime/Java/src/org/antlr/v4/runtime/atn/PredicateTransition.java,org.antlr.v4.runtime.atn.PredicateTransition,PredicateTransition,5254,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,9,4,0.0,false,23,0,0.004271236417051982,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/parse/GrammarASTAdaptor.java,tool/src/org/antlr/v4/parse/GrammarASTAdaptor.java,org.antlr.v4.parse.GrammarASTAdaptor,GrammarASTAdaptor,137,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,3,9,0.0,false,26,0,7.193740417776942E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/MatchToken.java,tool/src/org/antlr/v4/codegen/model/MatchToken.java,org.antlr.v4.codegen.model.MatchToken,MatchToken,1162,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,13,5,0.0,false,18,0,0.006500658700346474,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/tool/ast/RuleAST.java,tool/src/org/antlr/v4/tool/ast/RuleAST.java,org.antlr.v4.tool.ast.RuleAST,RuleAST,143,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,ABSTRACT_CLASS,10,1,0.0,false,13,0,0.002810529082446247,0,ABSTRACT_CLASS,/workspaces/my_arcan/temp/antlr4/runtime-testsuite/test/org/antlr/v4/test/runtime/states/State.java,runtime-testsuite/test/org/antlr/v4/test/runtime/states/State.java,org.antlr.v4.test.runtime.states.State,State,2191,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,11,0.0,false,121,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool-testsuite/test/org/antlr/v4/test/tool/TestUnicodeGrammar.java,tool-testsuite/test/org/antlr/v4/test/tool/TestUnicodeGrammar.java,org.antlr.v4.test.tool.TestUnicodeGrammar,TestUnicodeGrammar,3217,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,INTERFACE,6,2,0.0,false,8,0,0.0031671952027020134,0,INTERFACE,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/tool/AttributeResolver.java,tool/src/org/antlr/v4/tool/AttributeResolver.java,org.antlr.v4.tool.AttributeResolver,AttributeResolver,4241,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,3,0.0,false,5,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime-testsuite/test/org/antlr/v4/test/runtime/typescript/TypeScriptRuntimeTests.java,runtime-testsuite/test/org/antlr/v4/test/runtime/typescript/TypeScriptRuntimeTests.java,org.antlr.v4.test.runtime.typescript.TypeScriptRuntimeTests,TypeScriptRuntimeTests,7314,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,11,4,0.0,false,14,0,0.0024717951557527186,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/atn/SetTransition.java,runtime/Java/src/org/antlr/v4/runtime/atn/SetTransition.java,org.antlr.v4.runtime.atn.SetTransition,SetTransition,1171,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,2,1,0.0,false,3,0,5.467024966364694E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/atn/BasicState.java,runtime/Java/src/org/antlr/v4/runtime/atn/BasicState.java,org.antlr.v4.runtime.atn.BasicState,BasicState,5267,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,2,1,0.0,false,12,0,0.0017334459566940596,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/tool/ast/GrammarASTErrorNode.java,tool/src/org/antlr/v4/tool/ast/GrammarASTErrorNode.java,org.antlr.v4.tool.ast.GrammarASTErrorNode,GrammarASTErrorNode,151,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,2,0.0,false,3,0,5.098531068317241E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/chunk/ThisRulePropertyRef_text.java,tool/src/org/antlr/v4/codegen/model/chunk/ThisRulePropertyRef_text.java,org.antlr.v4.codegen.model.chunk.ThisRulePropertyRef_text,ThisRulePropertyRef_text,4249,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,10,25,0.0,false,128,0,0.0010125929989097042,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime-testsuite/test/org/antlr/v4/test/runtime/java/JavaRunner.java,runtime-testsuite/test/org/antlr/v4/test/runtime/java/JavaRunner.java,org.antlr.v4.test.runtime.java.JavaRunner,JavaRunner,2205,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,17,3,0.0,false,5,0,0.0041983922740953545,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/tool/ast/TerminalAST.java,tool/src/org/antlr/v4/tool/ast/TerminalAST.java,org.antlr.v4.tool.ast.TerminalAST,TerminalAST,159,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,9,0.0,false,19,0,5.187027051871734E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/automata/TailEpsilonRemover.java,tool/src/org/antlr/v4/automata/TailEpsilonRemover.java,org.antlr.v4.automata.TailEpsilonRemover,TailEpsilonRemover,5279,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,2,0.0,false,3,0,5.098531068317241E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/chunk/TokenPropertyRef_index.java,tool/src/org/antlr/v4/codegen/model/chunk/TokenPropertyRef_index.java,org.antlr.v4.codegen.model.chunk.TokenPropertyRef_index,TokenPropertyRef_index,4259,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,18,0.0,false,398,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool-testsuite/test/org/antlr/v4/test/tool/TestATNParserPrediction.java,tool-testsuite/test/org/antlr/v4/test/tool/TestATNParserPrediction.java,org.antlr.v4.test.tool.TestATNParserPrediction,TestATNParserPrediction,3237,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,ENUM,14,0,0.0,false,4,0,0.006001716826974693,0,ENUM,/workspaces/my_arcan/temp/antlr4/runtime-testsuite/test/org/antlr/v4/test/runtime/Stage.java,runtime-testsuite/test/org/antlr/v4/test/runtime/Stage.java,org.antlr.v4.test.runtime.Stage,Stage,2215,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,2,9,0.0,false,43,0,5.606765931160138E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/semantics/UseDefAnalyzer.java,tool/src/org/antlr/v4/semantics/UseDefAnalyzer.java,org.antlr.v4.semantics.UseDefAnalyzer,UseDefAnalyzer,5290,unit
